pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
11,Kaylan Bigun,Savriyan Danilov,30-0,0-2,0-0,,Deuce,Kaylan Bigun,Savriyan Danilov,UCLA,USD,381230.0,396079.0,14849.0,6,5-8,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,89.2363353017912,197.773807961403,108.424748468885,-152.873370516107,Crosscourt,Forehand,Net,,Down the Line,Backhand,Savriyan Danilov,Error,Kaylan Bigun,0.0,False,,,1,0,0,0,2,30,0,,,3,2nd Serve In,Deuce: Wide,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,0.0,1.0,2.0,1.0,"Set 1: 0-2, 30-0 Kaylan Bigun Serving"
12,Kaylan Bigun,Savriyan Danilov,40-0,0-2,0-0,,Ad,Kaylan Bigun,Savriyan Danilov,UCLA,USD,424399.0,437929.0,13530.0,3,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-23.3468066491568,-292.536767278939,-109.169302274659,-234.350147637674,Crosscourt,Backhand,Net,,Down the Line,Forehand,Kaylan Bigun,Error,Savriyan Danilov,0.0,False,,,1,0,0,0,2,40,0,,,3,2nd Serve In,Ad: Wide,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,0.0,1.0,"Set 1: 0-2, 40-0 Kaylan Bigun Serving"
13,Kaylan Bigun,Savriyan Danilov,40-15,0-2,0-0,,Deuce,Kaylan Bigun,Savriyan Danilov,UCLA,USD,468579.0,474730.0,6151.0,6,5-8,1,0,1st Serve In,T,T,,False,Far,,,35.6269302274532,-210.802925415464,,,Crosscourt,Backhand,,,Down the Line,Backhand,Savriyan Danilov,Winner,Savriyan Danilov,0.0,False,,,1,0,0,0,2,40,15,,,3,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Winner,1.0,0.0,1.0,2.0,"Set 1: 0-2, 40-15 Kaylan Bigun Serving"
14,Kaylan Bigun,Savriyan Danilov,40-30,0-2,0-0,,Ad,Kaylan Bigun,Savriyan Danilov,UCLA,USD,506269.0,508829.0,2560.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-125.226853674476,-182.916453411979,,,Crosscourt,Backhand,,,Down the Line,Forehand,Kaylan Bigun,Winner,Kaylan Bigun,0.0,False,,,1,0,0,0,2,40,30,,,3,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,1.0,0.0,0.0,1.0,"Set 1: 0-2, 40-30 Kaylan Bigun Serving"
15,Kaylan Bigun,Savriyan Danilov,0-0,1-2,0-0,,Deuce,Savriyan Danilov,Kaylan Bigun,UCLA,USD,603080.0,620169.0,17089.0,5,5-8,0,1,2nd Serve In,Body,Body,Body,False,Far,,,52.8481244531661,216.171965222985,70.7638451443204,-174.647320647329,Down the Line,Backhand,Net,,Crosscourt,Forehand,Savriyan Danilov,Error,Kaylan Bigun,0.0,False,,,1,0,0,1,2,0,0,,,4,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,1.0,1.0,1.0,0.0,"Set 1: 1-2, 0-0 Savriyan Danilov Serving"
16,Kaylan Bigun,Savriyan Danilov,0-15,1-2,0-0,,Ad,Savriyan Danilov,Kaylan Bigun,UCLA,USD,647380.0,658070.0,10690.0,10,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-124.039977034057,-190.654576771555,,,Crosscourt,Forehand,Wide Left,,Down the Line,Forehand,Kaylan Bigun,Error,Savriyan Danilov,0.0,False,,,1,0,0,1,2,0,15,,,4,,,Crosscourt,Forehand,Down the Line,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,4.0,4.0,"Set 1: 1-2, 0-15 Savriyan Danilov Serving"
17,Kaylan Bigun,Savriyan Danilov,15-15,1-2,0-0,,Deuce,Savriyan Danilov,Kaylan Bigun,UCLA,USD,688669.0,692979.0,4310.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,143.310914260643,-184.744154636825,,,Down the Line,Backhand,,,Down the Line,Forehand,Kaylan Bigun,Winner,Kaylan Bigun,0.0,False,Kaylan Bigun,,1,0,0,1,2,15,15,,,4,,,Down the Line,Backhand,Down the Line,Forehand,Winner,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,2.0,1.0,"Set 1: 1-2, 15-15 Savriyan Danilov Serving"
18,Kaylan Bigun,Savriyan Danilov,30-15,1-2,0-0,,Ad,Savriyan Danilov,Kaylan Bigun,UCLA,USD,727429.0,731880.0,4451.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,-38.7360509623597,-218.069597550194,,,Down the Line,Backhand,Long,,Crosscourt,Forehand,Savriyan Danilov,Error,Kaylan Bigun,0.0,False,,,1,0,0,1,2,30,15,,,4,,,Down the Line,Backhand,,,,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,1.0,0.0,1.0,1.0,"Set 1: 1-2, 30-15 Savriyan Danilov Serving"
19,Kaylan Bigun,Savriyan Danilov,30-30,1-2,0-0,,Deuce,Savriyan Danilov,Kaylan Bigun,UCLA,USD,757830.0,763580.0,5750.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,81.1309109798356,-177.797703411982,,,Down the Line,Backhand,,,Down the Line,Forehand,Savriyan Danilov,Winner,Savriyan Danilov,0.0,False,,,1,0,0,1,2,30,30,,,4,,,Down the Line,Backhand,,,,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Winner,0.0,0.0,1.0,0.0,"Set 1: 1-2, 30-30 Savriyan Danilov Serving"
20,Kaylan Bigun,Savriyan Danilov,40-30,1-2,0-0,,Ad,Savriyan Danilov,Kaylan Bigun,UCLA,USD,794000.0,794679.0,679.0,2,1-4,0,0,Double Fault,,Wide,,False,Far,,,-139.586001749709,-246.522255030494,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Kaylan Bigun,Error,Savriyan Danilov,0.0,False,,,1,0,0,1,2,40,30,,,4,,,Down the Line,Forehand,Down the Line,Forehand,Error,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 40-30 Savriyan Danilov Serving"
